2021-11-01 17:51:57.238,write _RTCM (991)
2021-11-01 17:51:57.361,write _SPaT (6588)
2021-11-01 17:51:57.777,write _SPaT (6588)
2021-11-01 17:51:57.795,write _TIM (2063)
2021-11-01 17:51:57.796,write _SPaT (6588)
2021-11-01 17:51:57.818,write _MAP (88913)
2021-11-01 17:51:57.901,write _SPaT (6588)
2021-11-01 17:51:58.104,write _SPaT (6588)
2021-11-01 17:51:58.219,write _RTCM (991)
2021-11-01 17:51:58.334,write _SPaT (6588)
2021-11-01 17:51:58.517,write _SPaT (6588)
2021-11-01 17:51:58.669,write _TIM (2063)
2021-11-01 17:51:58.722,write _SPaT (6582)
2021-11-01 17:51:59.061,write _MAP (88913)
2021-11-01 17:51:59.061,write _SPaT (6582)
2021-11-01 17:51:59.125,write _SPaT (6582)
2021-11-01 17:51:59.233,write _RTCM (991)
2021-11-01 17:51:59.352,write _SPaT (6582)
2021-11-01 17:51:59.508,write _SPaT (6582)
2021-11-01 17:51:59.725,write _TIM (2063)
2021-11-01 17:51:59.725,write _SPaT (6630)
2021-11-01 17:52:00.020,write _MAP (88913)
2021-11-01 17:52:00.020,write _SPaT (6630)
2021-11-01 17:52:00.057,write _SPaT (6626)
2021-11-01 17:52:00.231,write _RTCM (991)
2021-11-01 17:52:00.359,write _SPaT (6628)
2021-11-01 17:52:00.529,write _SPaT (6628)
2021-11-01 17:52:00.717,write _TIM (2063)
2021-11-01 17:52:00.723,write _SPaT (6628)
2021-11-01 17:52:00.866,write _SPaT (6628)
2021-11-01 17:52:01.302,write _MAP (88913)
2021-11-01 17:52:01.302,write _SPaT (6629)
2021-11-01 17:52:01.302,write _RTCM (1051)
2021-11-01 17:52:01.662,write _TIM (2063)
2021-11-01 17:52:01.706,write _SPaT (6629)
2021-11-01 17:52:01.706,write _SPaT (6629)
2021-11-01 17:52:01.720,write _SPaT (6629)
2021-11-01 17:52:01.942,write _MAP (88913)
2021-11-01 17:52:01.942,write _SPaT (6629)
2021-11-01 17:52:02.061,write _SPaT (6629)
2021-11-01 17:52:02.225,write _RTCM (991)
2021-11-01 17:52:02.292,write _SPaT (6629)
2021-11-01 17:52:02.485,write _SPaT (6629)
2021-11-01 17:52:02.652,write _TIM (2063)
2021-11-01 17:52:02.716,write _SPaT (6629)
2021-11-01 17:52:02.786,write _MAP (88913)
2021-11-01 17:52:02.885,write _SPaT (6627)
2021-11-01 17:52:03.080,write _SPaT (6627)
2021-11-01 17:52:03.230,write _RTCM (991)
2021-11-01 17:52:03.323,write _SPaT (6627)
2021-11-01 17:52:03.520,write _SPaT (6627)
2021-11-01 17:52:03.697,write _TIM (2063)
2021-11-01 17:52:03.710,write _SPaT (6627)
2021-11-01 17:52:03.862,write _MAP (88913)
2021-11-01 17:52:03.886,write _SPaT (6627)
2021-11-01 17:52:04.077,write _SPaT (6627)
2021-11-01 17:52:04.243,write _RTCM (991)
2021-11-01 17:52:04.319,write _SPaT (6627)
2021-11-01 17:52:04.487,write _SPaT (6627)
2021-11-01 17:52:04.723,write _SPaT (6627)
2021-11-01 17:52:04.732,write _RSA (794)
2021-11-01 17:52:04.822,write _MAP (88913)
2021-11-01 17:52:04.920,write _SPaT (6627)
2021-11-01 17:52:05.116,write _SPaT (6627)
2021-11-01 17:52:05.226,write _RTCM (241)
2021-11-01 17:52:05.361,write _SPaT (6627)
2021-11-01 17:52:05.533,write _SPaT (6627)
2021-11-01 17:52:05.730,write _SPaT (6627)
2021-11-01 17:52:05.779,write _RSA (795)
2021-11-01 17:52:05.820,write _MAP (88913)
2021-11-01 17:52:05.913,write _SPaT (6627)
2021-11-01 18:00:43.184,write _MAP (28563)
2021-11-01 18:00:43.194,write _RSA (576)
2021-11-01 18:00:43.310,write _RTCM (971)
2021-11-01 18:00:43.706,write _SPaT (1889)
2021-11-01 18:00:43.742,write _SPaT (1889)
2021-11-01 18:00:43.837,write _SPaT (1889)
2021-11-01 18:00:43.840,write _SPaT (1889)
2021-11-01 18:00:44.398,write _MAP (99611)
2021-11-01 18:00:44.399,write _SPaT (6632)
2021-11-01 18:00:44.400,write _RTCM (971)
2021-11-01 18:00:44.400,write _SPaT (6632)
2021-11-01 18:00:44.408,write _SPaT (6632)
2021-11-01 18:00:44.818,write _SPaT (6632)
2021-11-01 18:00:44.832,write _SPaT (6632)
2021-11-01 18:00:45.341,write _SPaT (6632)
2021-11-01 18:00:45.348,write _MAP (99611)
2021-11-01 18:00:45.367,write _RTCM (253)
2021-11-01 18:00:45.789,write _SPaT (6632)
2021-11-01 18:00:45.980,write _SPaT (6632)
2021-11-01 18:00:46.139,write _SPaT (6632)
2021-11-01 18:00:46.140,write _SPaT (6632)
2021-11-01 18:00:46.163,write _MAP (99611)
2021-11-01 18:00:46.163,write _SPaT (6632)
2021-11-01 18:00:46.323,write _RTCM (1081)
2021-11-01 18:00:46.328,write _SPaT (6632)
2021-11-01 18:00:46.683,write _SPaT (6632)
2021-11-01 18:00:46.941,write _SPaT (6632)
2021-11-01 18:00:46.941,write _SPaT (6632)
2021-11-01 18:00:47.136,write _SPaT (6632)
2021-11-01 18:00:47.263,write _MAP (99611)
2021-11-01 18:00:47.326,write _RTCM (891)
2021-11-01 18:00:47.327,write _SPaT (6632)
2021-11-01 18:00:47.686,write _SPaT (6632)
2021-11-01 18:00:47.960,write _SPaT (6632)
2021-11-01 18:00:47.960,write _SPaT (6632)
2021-11-01 18:00:48.325,write _MAP (99611)
2021-11-01 18:00:48.409,write _RTCM (891)
2021-11-01 18:00:48.423,write _SPaT (6632)
2021-11-01 18:00:48.423,write _SPaT (6632)
2021-11-01 18:00:48.741,write _SPaT (6632)
2021-11-01 18:00:48.760,write _SPaT (6632)
2021-11-01 18:00:48.807,write _SPaT (6632)
2021-11-01 18:00:49.181,write _MAP (99611)
2021-11-01 18:00:49.260,write _SPaT (6632)
2021-11-01 18:00:49.260,write _SPaT (6632)
2021-11-01 18:00:49.311,write _RTCM (971)
2021-11-01 18:00:49.450,write _RSA (795)
2021-11-01 18:00:49.499,write _RSA (795)
2021-11-01 18:00:49.499,write _RSA (795)
2021-11-01 18:00:49.500,write _RSA (795)
2021-11-01 18:00:49.500,write _RSA (795)
